candidate_id,material_id,composition,parent_structure_id,research_role,selection_category,tilt_pattern,nominal_tilt_deg,A_site_ordering,B_site_ordering,space_group,generation_method,actual_bob_mean_deg,actual_bob_std_deg,bo_length_mean_ang,bo_length_std_ang,minimum_distance_ang,structure_path
634d979cd6d16c71eb0d7795_p05,634d979cd6d16c71eb0d7795,SmKSeYO6,634d979cd6d16c71eb0d7794,development,high_uncertainty,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.27292765074517,0.036981231257660986,2.053568088644392,0.0013290325505762055,2.051271914888582,step4/candidates/634d979cd6d16c71eb0d7795_p05.cif
634d979cd6d16c71eb0d7795_p06,634d979cd6d16c71eb0d7795,SmKSeYO6,634d979cd6d16c71eb0d7794,development,high_uncertainty,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.904586383159,0.2746014830978279,2.114116568066527,0.010235997124290795,2.096546154754981,step4/candidates/634d979cd6d16c71eb0d7795_p06.cif
634d979cd6d16c71eb0d7795_p07,634d979cd6d16c71eb0d7795,SmKSeYO6,634d979cd6d16c71eb0d7794,development,high_uncertainty,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697267,0.02142787492285709,2.0536476422931487,0.0013266619189874747,2.0512719148885825,step4/candidates/634d979cd6d16c71eb0d7795_p07.cif
634d979cd6d16c71eb0d7795_p08,634d979cd6d16c71eb0d7795,SmKSeYO6,634d979cd6d16c71eb0d7794,development,high_uncertainty,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.68037821939575,0.15996160109566745,2.1153064529786754,0.010167876444485406,2.096546154754981,step4/candidates/634d979cd6d16c71eb0d7795_p08.cif
634d979cd6d16c71eb0d7795_p09,634d979cd6d16c71eb0d7795,SmKSeYO6,634d979cd6d16c71eb0d7794,development,high_uncertainty,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306172,5.626089629339293,2.039108087448691,0.005218156327328627,2.0317285,step4/candidates/634d979cd6d16c71eb0d7795_p09.cif
634d979cd6d16c71eb0d7795_p10,634d979cd6d16c71eb0d7795,SmKSeYO6,634d979cd6d16c71eb0d7794,development,high_uncertainty,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699302,11.07341812415425,2.060694144786994,0.020481803850324595,2.0317285,step4/candidates/634d979cd6d16c71eb0d7795_p10.cif
634d979cd6d16c71eb0d7795_p11,634d979cd6d16c71eb0d7795,SmKSeYO6,634d979cd6d16c71eb0d7794,development,high_uncertainty,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,2.0317285,0.0,2.0317285,step4/candidates/634d979cd6d16c71eb0d7795_p11.cif
634704d5103349a28b1b6118_p01,634704d5103349a28b1b6118,Gd2FeMgO6,634704d5103349a28b1b6115,development,higher_energy_0.10_0.15,original,original,original,original,P2_1/c,MP parent,147.22518482777767,0.3666642306467228,2.0128430799272787,0.08687202038861117,1.9248513541229568,step4/candidates/634704d5103349a28b1b6118_p01.cif
634704d5103349a28b1b6118_p02,634704d5103349a28b1b6118,Gd2FeMgO6,634704d5103349a28b1b6115,development,higher_energy_0.10_0.15,a0a0a0,0.0,rocksalt,rocksalt,Fm-3m,native Glazer generator v1,180.0,0.0,1.930636303685948,1.5700924586837752e-16,1.9306363036859477,step4/candidates/634704d5103349a28b1b6118_p02.cif
634704d5103349a28b1b6118_p03,634704d5103349a28b1b6118,Gd2FeMgO6,634704d5103349a28b1b6115,development,higher_energy_0.10_0.15,a0a0c-,6.0,rocksalt,rocksalt,I4/m,native Glazer generator v1,172.04350774306172,5.626089629339283,1.9376487068858186,0.004958517855042682,1.9306363036859477,step4/candidates/634704d5103349a28b1b6118_p03.cif
634704d5103349a28b1b6118_p04,634704d5103349a28b1b6118,Gd2FeMgO6,634704d5103349a28b1b6115,development,higher_energy_0.10_0.15,a0a0c-,12.0,rocksalt,rocksalt,I4/m,native Glazer generator v1,164.33982190699302,11.073418124154236,1.9581607122796374,0.019462695964746927,1.9306363036859477,step4/candidates/634704d5103349a28b1b6118_p04.cif
634704d5103349a28b1b6118_p05,634704d5103349a28b1b6118,Gd2FeMgO6,634704d5103349a28b1b6115,development,higher_energy_0.10_0.15,a-a-a-,6.0,rocksalt,rocksalt,R-3,native Glazer generator v1,163.27292765074517,0.03698123125764512,1.95138922549338,0.0012629042172329994,1.9492073018689693,step4/candidates/634704d5103349a28b1b6118_p05.cif
634704d5103349a28b1b6118_p06,634704d5103349a28b1b6118,Gd2FeMgO6,634704d5103349a28b1b6115,development,higher_energy_0.10_0.15,a-a-a-,12.0,rocksalt,rocksalt,R-3,native Glazer generator v1,147.904586383159,0.27460148309781773,2.008925009681747,0.009726687228426838,1.9922288429399617,step4/candidates/634704d5103349a28b1b6118_p06.cif
634704d5103349a28b1b6118_p07,634704d5103349a28b1b6118,Gd2FeMgO6,634704d5103349a28b1b6115,development,higher_energy_0.10_0.15,a-a-c+,6.0,rocksalt,rocksalt,P2_1/c,native Glazer generator v1,163.24273266697267,0.021427874922905658,1.951464820811544,0.0012606515405550757,1.9492073018689693,step4/candidates/634704d5103349a28b1b6118_p07.cif
634704d5103349a28b1b6118_p08,634704d5103349a28b1b6118,Gd2FeMgO6,634704d5103349a28b1b6115,development,higher_energy_0.10_0.15,a-a-c+,12.0,rocksalt,rocksalt,P2_1/c,native Glazer generator v1,147.68037821939575,0.15996160109566662,2.010055689794076,0.009661956011896627,1.9922288429399617,step4/candidates/634704d5103349a28b1b6118_p08.cif
634704d5103349a28b1b6118_p09,634704d5103349a28b1b6118,Gd2FeMgO6,634704d5103349a28b1b6115,development,higher_energy_0.10_0.15,a0a0c+,6.0,rocksalt,rocksalt,P4/mnc,native Glazer generator v1,172.04350774306172,5.626089629339283,1.9376487068858186,0.004958517855042682,1.9306363036859477,step4/candidates/634704d5103349a28b1b6118_p09.cif
634704d5103349a28b1b6118_p10,634704d5103349a28b1b6118,Gd2FeMgO6,634704d5103349a28b1b6115,development,higher_energy_0.10_0.15,a0a0c+,12.0,rocksalt,rocksalt,P4/mnc,native Glazer generator v1,164.33982190699302,11.073418124154236,1.9581607122796374,0.019462695964746923,1.9306363036859477,step4/candidates/634704d5103349a28b1b6118_p10.cif
634704d5103349a28b1b6118_p11,634704d5103349a28b1b6118,Gd2FeMgO6,634704d5103349a28b1b6115,development,higher_energy_0.10_0.15,a0a0a0_ordering_control,0.0,rocksalt,layered,P4/mmm,native Glazer generator v1,180.0,0.0,1.930636303685948,1.5700924586837752e-16,1.9306363036859477,step4/candidates/634704d5103349a28b1b6118_p11.cif
63470f75660f1387211bab33_p01,63470f75660f1387211bab33,EuGdSbWO6,63470f75660f1387211bab32,development,higher_energy_0.10_0.15,original,original,original,original,Pc,MP parent,146.3315511399411,0.3423978997355366,2.1205455537806044,0.11968122664436096,1.9998546362049332,step4/candidates/63470f75660f1387211bab33_p01.cif
63470f75660f1387211bab33_p02,63470f75660f1387211bab33,EuGdSbWO6,63470f75660f1387211bab32,development,higher_energy_0.10_0.15,a0a0a0,0.0,rocksalt,rocksalt,F-43m,native Glazer generator v1,180.0,0.0,2.0292730797379175,7.021666937153402e-16,2.0292730797379175,step4/candidates/63470f75660f1387211bab33_p02.cif
63470f75660f1387211bab33_p03,63470f75660f1387211bab33,EuGdSbWO6,63470f75660f1387211bab32,development,higher_energy_0.10_0.15,a0a0c-,6.0,rocksalt,rocksalt,I-4,native Glazer generator v1,172.04350774306178,5.626089629339273,2.0366437486777884,0.005211849989263847,2.0292730797379175,step4/candidates/63470f75660f1387211bab33_p03.cif
63470f75660f1387211bab33_p04,63470f75660f1387211bab33,EuGdSbWO6,63470f75660f1387211bab32,development,higher_energy_0.10_0.15,a0a0c-,12.0,rocksalt,rocksalt,I-4,native Glazer generator v1,164.33982190699302,11.073418124154257,2.058203718454409,0.020457050820489178,2.0292730797379175,step4/candidates/63470f75660f1387211bab33_p04.cif
63470f75660f1387211bab33_p05,63470f75660f1387211bab33,EuGdSbWO6,63470f75660f1387211bab32,development,higher_energy_0.10_0.15,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.27292765074517,0.036981231257620435,2.051086274418514,0.0013274263647825616,2.048792875674997,step4/candidates/63470f75660f1387211bab33_p05.cif
63470f75660f1387211bab33_p06,63470f75660f1387211bab33,EuGdSbWO6,63470f75660f1387211bab32,development,higher_energy_0.10_0.15,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.90458638315906,0.27460148309781635,2.111561578727334,0.01022362653700932,2.0940123999207216,step4/candidates/63470f75660f1387211bab33_p06.cif
63470f75660f1387211bab33_p07,63470f75660f1387211bab33,EuGdSbWO6,63470f75660f1387211bab32,development,higher_energy_0.10_0.15,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697273,0.021427874922883883,2.0511657319236956,0.0013250585981912377,2.048792875674997,step4/candidates/63470f75660f1387211bab33_p07.cif
63470f75660f1387211bab33_p08,63470f75660f1387211bab33,EuGdSbWO6,63470f75660f1387211bab32,development,higher_energy_0.10_0.15,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.6803782193958,0.15996160109568003,2.11275002561884,0.01015558818360605,2.0940123999207216,step4/candidates/63470f75660f1387211bab33_p08.cif
63470f75660f1387211bab33_p09,63470f75660f1387211bab33,EuGdSbWO6,63470f75660f1387211bab32,development,higher_energy_0.10_0.15,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306172,5.626089629339273,2.0366437486777884,0.005211849989263847,2.0292730797379175,step4/candidates/63470f75660f1387211bab33_p09.cif
63470f75660f1387211bab33_p10,63470f75660f1387211bab33,EuGdSbWO6,63470f75660f1387211bab32,development,higher_energy_0.10_0.15,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699302,11.073418124154257,2.058203718454409,0.020457050820489178,2.0292730797379175,step4/candidates/63470f75660f1387211bab33_p10.cif
63470f75660f1387211bab33_p11,63470f75660f1387211bab33,EuGdSbWO6,63470f75660f1387211bab32,development,higher_energy_0.10_0.15,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,2.0292730797379175,7.021666937153402e-16,2.0292730797379175,step4/candidates/63470f75660f1387211bab33_p11.cif
634d94da49b0ce94eb0d8187_p01,634d94da49b0ce94eb0d8187,BaSrNi2O6,634d94d949b0ce94eb0d8184,development,higher_energy_0.10_0.15,original,original,original,original,P4/mmm,MP parent,180.0,0.0,1.921919083333333,2.0034692133802437e-06,1.9219162499999998,step4/candidates/634d94da49b0ce94eb0d8187_p01.cif
634d94da49b0ce94eb0d8187_p02,634d94da49b0ce94eb0d8187,BaSrNi2O6,634d94d949b0ce94eb0d8184,development,higher_energy_0.10_0.15,a0a0a0,0.0,rocksalt,rocksalt,Fm-3m,native Glazer generator v1,180.0,0.0,1.9219190833322888,4.1540741810552243e-16,1.9219190833322886,step4/candidates/634d94da49b0ce94eb0d8187_p02.cif
634d94da49b0ce94eb0d8187_p03,634d94da49b0ce94eb0d8187,BaSrNi2O6,634d94d949b0ce94eb0d8184,development,higher_energy_0.10_0.15,a0a0c-,6.0,rocksalt,rocksalt,I-42m,native Glazer generator v1,172.04350774306172,5.626089629339295,1.9288998240881323,0.004936129126162259,1.9219190833322886,step4/candidates/634d94da49b0ce94eb0d8187_p03.cif
634d94da49b0ce94eb0d8187_p04,634d94da49b0ce94eb0d8187,BaSrNi2O6,634d94d949b0ce94eb0d8184,development,higher_energy_0.10_0.15,a0a0c-,12.0,rocksalt,rocksalt,I-42m,native Glazer generator v1,164.33982190699302,11.073418124154246,1.9493192135549782,0.019374817885858084,1.9219190833322886,step4/candidates/634d94da49b0ce94eb0d8187_p04.cif
634d94da49b0ce94eb0d8187_p05,634d94da49b0ce94eb0d8187,BaSrNi2O6,634d94d949b0ce94eb0d8184,development,higher_energy_0.10_0.15,a-a-a-,6.0,rocksalt,rocksalt,R32,native Glazer generator v1,163.27292765074517,0.03698123125765084,1.942578301425545,0.0012572019447095822,1.9404062296354714,step4/candidates/634d94da49b0ce94eb0d8187_p05.cif
634d94da49b0ce94eb0d8187_p06,634d94da49b0ce94eb0d8187,BaSrNi2O6,634d94d949b0ce94eb0d8184,development,higher_energy_0.10_0.15,a-a-a-,12.0,rocksalt,rocksalt,R32,native Glazer generator v1,147.904586383159,0.2746014830978323,1.999854299703934,0.00968276923324603,1.9832335195920752,step4/candidates/634d94da49b0ce94eb0d8187_p06.cif
634d94da49b0ce94eb0d8187_p07,634d94da49b0ce94eb0d8187,BaSrNi2O6,634d94d949b0ce94eb0d8184,development,higher_energy_0.10_0.15,a-a-c+,6.0,rocksalt,rocksalt,Pmn2_1,native Glazer generator v1,163.24273266697267,0.021427874922880535,1.9426535554152855,0.0012549594393305892,1.9404062296354714,step4/candidates/634d94da49b0ce94eb0d8187_p07.cif
634d94da49b0ce94eb0d8187_p08,634d94da49b0ce94eb0d8187,BaSrNi2O6,634d94d949b0ce94eb0d8184,development,higher_energy_0.10_0.15,a-a-c+,12.0,rocksalt,rocksalt,Pmn2_1,native Glazer generator v1,147.68037821939575,0.15996160109567417,2.000979874562793,0.009618330291484074,1.9832335195920752,step4/candidates/634d94da49b0ce94eb0d8187_p08.cif
634d94da49b0ce94eb0d8187_p09,634d94da49b0ce94eb0d8187,BaSrNi2O6,634d94d949b0ce94eb0d8184,development,higher_energy_0.10_0.15,a0a0c+,6.0,rocksalt,rocksalt,P4_2/mnm,native Glazer generator v1,172.04350774306172,5.626089629339295,1.9288998240881323,0.0049361291261622595,1.9219190833322886,step4/candidates/634d94da49b0ce94eb0d8187_p09.cif
634d94da49b0ce94eb0d8187_p10,634d94da49b0ce94eb0d8187,BaSrNi2O6,634d94d949b0ce94eb0d8184,development,higher_energy_0.10_0.15,a0a0c+,12.0,rocksalt,rocksalt,P4_2/mnm,native Glazer generator v1,164.33982190699302,11.073418124154246,1.949319213554978,0.019374817885858084,1.9219190833322886,step4/candidates/634d94da49b0ce94eb0d8187_p10.cif
634d94da49b0ce94eb0d8187_p11,634d94da49b0ce94eb0d8187,BaSrNi2O6,634d94d949b0ce94eb0d8184,development,higher_energy_0.10_0.15,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/mmm,native Glazer generator v1,180.0,0.0,1.9219190833322888,4.1540741810552243e-16,1.9219190833322886,step4/candidates/634d94da49b0ce94eb0d8187_p11.cif
634d96e049b0ce94eb0d945f_p01,634d96e049b0ce94eb0d945f,EuHfLiNiO6,634d96e049b0ce94eb0d945b,development,higher_energy_0.10_0.15,original,original,original,original,Pc,MP parent,139.20215789915878,0.6069470476256525,2.0250547356780593,0.1037691909046943,1.9191754345338314,step4/candidates/634d96e049b0ce94eb0d945f_p01.cif
634d96e049b0ce94eb0d945f_p02,634d96e049b0ce94eb0d945f,EuHfLiNiO6,634d96e049b0ce94eb0d945b,development,higher_energy_0.10_0.15,a0a0a0,0.0,rocksalt,rocksalt,F-43m,native Glazer generator v1,180.0,0.0,1.8969274007608874,2.7194799110210365e-16,1.896927400760887,step4/candidates/634d96e049b0ce94eb0d945f_p02.cif
634d96e049b0ce94eb0d945f_p03,634d96e049b0ce94eb0d945f,EuHfLiNiO6,634d96e049b0ce94eb0d945b,development,higher_energy_0.10_0.15,a0a0c-,6.0,rocksalt,rocksalt,I-4,native Glazer generator v1,172.04350774306172,5.626089629339293,1.9038173674260854,0.004871942151110949,1.896927400760887,step4/candidates/634d96e049b0ce94eb0d945f_p03.cif
634d96e049b0ce94eb0d945f_p04,634d96e049b0ce94eb0d945f,EuHfLiNiO6,634d96e049b0ce94eb0d945b,development,higher_energy_0.10_0.15,a0a0c-,12.0,rocksalt,rocksalt,I-4,native Glazer generator v1,164.33982190699302,11.073418124154243,1.9239712332794336,0.019122877363137166,1.896927400760887,step4/candidates/634d96e049b0ce94eb0d945f_p04.cif
634d96e049b0ce94eb0d945f_p05,634d96e049b0ce94eb0d945f,EuHfLiNiO6,634d96e049b0ce94eb0d945b,development,higher_energy_0.10_0.15,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.27292765074517,0.036981231257663894,1.9173179766281325,0.001240853914138028,1.9151741493823642,step4/candidates/634d96e049b0ce94eb0d945f_p05.cif
634d96e049b0ce94eb0d945f_p06,634d96e049b0ce94eb0d945f,EuHfLiNiO6,634d96e049b0ce94eb0d945b,development,higher_energy_0.10_0.15,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.904586383159,0.27460148309781773,1.973849186231312,0.009556859304369288,1.957444534500843,step4/candidates/634d96e049b0ce94eb0d945f_p06.cif
634d96e049b0ce94eb0d945f_p07,634d96e049b0ce94eb0d945f,EuHfLiNiO6,634d96e049b0ce94eb0d945b,development,higher_energy_0.10_0.15,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697267,0.021427874922876348,1.9173922520523128,0.0012386405691868013,1.9151741493823642,step4/candidates/634d96e049b0ce94eb0d945f_p07.cif
634d96e049b0ce94eb0d945f_p08,634d96e049b0ce94eb0d945f,EuHfLiNiO6,634d96e049b0ce94eb0d945b,development,higher_energy_0.10_0.15,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.68037821939575,0.15996160109566745,1.9749601246729427,0.009493258294647118,1.957444534500843,step4/candidates/634d96e049b0ce94eb0d945f_p08.cif
634d96e049b0ce94eb0d945f_p09,634d96e049b0ce94eb0d945f,EuHfLiNiO6,634d96e049b0ce94eb0d945b,development,higher_energy_0.10_0.15,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306172,5.626089629339293,1.9038173674260854,0.004871942151110949,1.896927400760887,step4/candidates/634d96e049b0ce94eb0d945f_p09.cif
634d96e049b0ce94eb0d945f_p10,634d96e049b0ce94eb0d945f,EuHfLiNiO6,634d96e049b0ce94eb0d945b,development,higher_energy_0.10_0.15,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699302,11.073418124154243,1.923971233279433,0.019122877363137166,1.896927400760887,step4/candidates/634d96e049b0ce94eb0d945f_p10.cif
634d96e049b0ce94eb0d945f_p11,634d96e049b0ce94eb0d945f,EuHfLiNiO6,634d96e049b0ce94eb0d945b,development,higher_energy_0.10_0.15,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,1.8969274007608874,2.7194799110210365e-16,1.896927400760887,step4/candidates/634d96e049b0ce94eb0d945f_p11.cif
634701f2660f1387211b4aba_p01,634701f2660f1387211b4aba,MgNbCu2O6,634701f1660f1387211b4ab7,development,near_stable_0.05_0.10,original,original,original,original,Pmn2_1,MP parent,132.0398229411044,1.0122708424301101,1.9914742150876574,2.2899070387606756e-05,1.9914497340949735,step4/candidates/634701f2660f1387211b4aba_p01.cif
634701f2660f1387211b4aba_p02,634701f2660f1387211b4aba,MgNbCu2O6,634701f1660f1387211b4ab7,development,near_stable_0.05_0.10,a0a0a0,0.0,rocksalt,rocksalt,Fm-3m,native Glazer generator v1,180.0,0.0,1.8167144247989448,3.8459253727671276e-16,1.8167144247989448,step4/candidates/634701f2660f1387211b4aba_p02.cif
634701f2660f1387211b4aba_p03,634701f2660f1387211b4aba,MgNbCu2O6,634701f1660f1387211b4ab7,development,near_stable_0.05_0.10,a0a0c-,6.0,rocksalt,rocksalt,I-42m,native Glazer generator v1,172.04350774306172,5.626089629339287,1.8233130441356835,0.00466592847947634,1.8167144247989448,step4/candidates/634701f2660f1387211b4aba_p03.cif
634701f2660f1387211b4aba_p04,634701f2660f1387211b4aba,MgNbCu2O6,634701f1660f1387211b4ab7,development,near_stable_0.05_0.10,a0a0c-,12.0,rocksalt,rocksalt,I-42m,native Glazer generator v1,164.33982190699302,11.073418124154243,1.8426146888884312,0.018314252372197963,1.8167144247989448,step4/candidates/634701f2660f1387211b4aba_p04.cif
634701f2660f1387211b4aba_p05,634701f2660f1387211b4aba,MgNbCu2O6,634701f1660f1387211b4ab7,development,near_stable_0.05_0.10,a-a-a-,6.0,rocksalt,rocksalt,R32,native Glazer generator v1,163.27292765074515,0.036981231257649405,1.8362427701078499,0.001188383490047809,1.8341895961803167,step4/candidates/634701f2660f1387211b4aba_p05.cif
634701f2660f1387211b4aba_p06,634701f2660f1387211b4aba,MgNbCu2O6,634701f1660f1387211b4ab7,development,near_stable_0.05_0.10,a-a-a-,12.0,rocksalt,rocksalt,R32,native Glazer generator v1,147.904586383159,0.2746014830978279,1.8903835157664524,0.009152740451246146,1.8746725468487229,step4/candidates/634701f2660f1387211b4aba_p06.cif
634701f2660f1387211b4aba_p07,634701f2660f1387211b4aba,MgNbCu2O6,634701f1660f1387211b4ab7,development,near_stable_0.05_0.10,a-a-c+,6.0,rocksalt,rocksalt,Pmn2_1,native Glazer generator v1,163.24273266697267,0.02142787492288137,1.8363139047408685,0.0011862637380223335,1.834189596180317,step4/candidates/634701f2660f1387211b4aba_p07.cif
634701f2660f1387211b4aba_p08,634701f2660f1387211b4aba,MgNbCu2O6,634701f1660f1387211b4ab7,development,near_stable_0.05_0.10,a-a-c+,12.0,rocksalt,rocksalt,Pmn2_1,native Glazer generator v1,147.68037821939575,0.15996160109566243,1.8914474773556857,0.00909182885718741,1.8746725468487226,step4/candidates/634701f2660f1387211b4aba_p08.cif
634701f2660f1387211b4aba_p09,634701f2660f1387211b4aba,MgNbCu2O6,634701f1660f1387211b4ab7,development,near_stable_0.05_0.10,a0a0c+,6.0,rocksalt,rocksalt,P4_2/mnm,native Glazer generator v1,172.04350774306172,5.626089629339287,1.8233130441356835,0.0046659284794763395,1.8167144247989448,step4/candidates/634701f2660f1387211b4aba_p09.cif
634701f2660f1387211b4aba_p10,634701f2660f1387211b4aba,MgNbCu2O6,634701f1660f1387211b4ab7,development,near_stable_0.05_0.10,a0a0c+,12.0,rocksalt,rocksalt,P4_2/mnm,native Glazer generator v1,164.33982190699302,11.073418124154243,1.8426146888884312,0.018314252372197963,1.8167144247989448,step4/candidates/634701f2660f1387211b4aba_p10.cif
634701f2660f1387211b4aba_p11,634701f2660f1387211b4aba,MgNbCu2O6,634701f1660f1387211b4ab7,development,near_stable_0.05_0.10,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/mmm,native Glazer generator v1,180.0,0.0,1.8167144247989448,3.8459253727671276e-16,1.8167144247989448,step4/candidates/634701f2660f1387211b4aba_p11.cif
63470f25660f1387211ba8ff_p01,63470f25660f1387211ba8ff,GdInCoVO6,63470f25660f1387211ba8fd,development,near_stable_0.05_0.10,original,original,original,original,P-1,MP parent,142.62749759829043,0.45089600539897157,2.016100040900596,0.08235771875894252,1.9318621375542133,step4/candidates/63470f25660f1387211ba8ff_p01.cif
63470f25660f1387211ba8ff_p02,63470f25660f1387211ba8ff,GdInCoVO6,63470f25660f1387211ba8fd,development,near_stable_0.05_0.10,a0a0a0,0.0,rocksalt,rocksalt,F-43m,native Glazer generator v1,180.0,0.0,1.9089889265333746,1.1537776118301384e-15,1.908988926533374,step4/candidates/63470f25660f1387211ba8ff_p02.cif
63470f25660f1387211ba8ff_p03,63470f25660f1387211ba8ff,GdInCoVO6,63470f25660f1387211ba8fd,development,near_stable_0.05_0.10,a0a0c-,6.0,rocksalt,rocksalt,I-4,native Glazer generator v1,172.04350774306172,5.626089629339291,1.915922702735232,0.004902920171563457,1.908988926533374,step4/candidates/63470f25660f1387211ba8ff_p03.cif
63470f25660f1387211ba8ff_p04,63470f25660f1387211ba8ff,GdInCoVO6,63470f25660f1387211ba8fd,development,near_stable_0.05_0.10,a0a0c-,12.0,rocksalt,rocksalt,I-4,native Glazer generator v1,164.33982190699305,11.073418124154239,1.9362047160191604,0.019244469300744804,1.908988926533374,step4/candidates/63470f25660f1387211ba8ff_p04.cif
63470f25660f1387211ba8ff_p05,63470f25660f1387211ba8ff,GdInCoVO6,63470f25660f1387211ba8fd,development,near_stable_0.05_0.10,a-a-a-,6.0,rocksalt,rocksalt,R3,native Glazer generator v1,163.27292765074517,0.0369812312576523,1.929509154940954,0.0012487438267723427,1.927351696268086,step4/candidates/63470f25660f1387211ba8ff_p05.cif
63470f25660f1387211ba8ff_p06,63470f25660f1387211ba8ff,GdInCoVO6,63470f25660f1387211ba8fd,development,near_stable_0.05_0.10,a-a-a-,12.0,rocksalt,rocksalt,R3,native Glazer generator v1,147.90458638315903,0.2746014830978265,1.986399815644532,0.009617626155413356,1.9698908556893227,step4/candidates/63470f25660f1387211ba8ff_p06.cif
63470f25660f1387211ba8ff_p07,63470f25660f1387211ba8ff,GdInCoVO6,63470f25660f1387211ba8fd,development,near_stable_0.05_0.10,a-a-c+,6.0,rocksalt,rocksalt,Pc,native Glazer generator v1,163.24273266697267,0.021427874922895607,1.9295839026420083,0.0012465164083688626,1.927351696268086,step4/candidates/63470f25660f1387211ba8ff_p07.cif
63470f25660f1387211ba8ff_p08,63470f25660f1387211ba8ff,GdInCoVO6,63470f25660f1387211ba8fd,development,near_stable_0.05_0.10,a-a-c+,12.0,rocksalt,rocksalt,Pc,native Glazer generator v1,147.6803782193958,0.15996160109567836,1.9875178179372301,0.009553620741591362,1.9698908556893227,step4/candidates/63470f25660f1387211ba8ff_p08.cif
63470f25660f1387211ba8ff_p09,63470f25660f1387211ba8ff,GdInCoVO6,63470f25660f1387211ba8fd,development,near_stable_0.05_0.10,a0a0c+,6.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,172.04350774306172,5.626089629339291,1.915922702735232,0.004902920171563457,1.908988926533374,step4/candidates/63470f25660f1387211ba8ff_p09.cif
63470f25660f1387211ba8ff_p10,63470f25660f1387211ba8ff,GdInCoVO6,63470f25660f1387211ba8fd,development,near_stable_0.05_0.10,a0a0c+,12.0,rocksalt,rocksalt,P-4n2,native Glazer generator v1,164.33982190699302,11.073418124154239,1.9362047160191604,0.019244469300744804,1.908988926533374,step4/candidates/63470f25660f1387211ba8ff_p10.cif
63470f25660f1387211ba8ff_p11,63470f25660f1387211ba8ff,GdInCoVO6,63470f25660f1387211ba8fd,development,near_stable_0.05_0.10,a0a0a0_ordering_control,0.0,layered,rocksalt,P4/nmm,native Glazer generator v1,180.0,0.0,1.9089889265333746,1.1537776118301384e-15,1.908988926533374,step4/candidates/63470f25660f1387211ba8ff_p11.cif
634d915949b0ce94eb0d604c_p01,634d915949b0ce94eb0d604c,CeNaMnNbO6,634d915949b0ce94eb0d6049,development,near_stable_0.05_0.10,original,original,original,original,Pc,MP parent,134.99046840658067,0.8031382892634824,2.086921026446421,0.1096934741598671,1.974160250819904,step4/candidates/634d915949b0ce94eb0d604c_p01.cif
634d915949b0ce94eb0d604c_p02,634d915949b0ce94eb0d604c,CeNaMnNbO6,634d915949b0ce94eb0d6049,development,near_stable_0.05_0.10,a0a0a0,0.0,rocksalt,rocksalt,F-43m,native Glazer generator v1,180.0,0.0,1.9261558370802998,3.1401849173675503e-16,1.9261558370802996,step4/candidates/634d915949b0ce94eb0d604c_p02.cif
634d915949b0ce94eb0d604c_p03,634d915949b0ce94eb0d604c,CeNaMnNbO6,634d915949b0ce94eb0d6049,development,near_stable_0.05_0.10,a0a0c-,6.0,rocksalt,rocksalt,I-4,native Glazer generator v1,172.04350774306178,5.62608962933928,1.933151966454643,0.004947010522656654,1.9261558370802996,step4/candidates/634d915949b0ce94eb0d604c_p03.cif
