seed,epoch,loss,val_mae,seconds,peak_gpu_mib
7777,43,0.024142513155109353,0.014435823075473309,0.9687684010000339,1847.841796875
7777,44,0.023800941391123667,0.012864820659160614,0.9619263020000517,1847.841796875
7777,45,0.023977584929929838,0.013507368974387646,0.9774788830000034,1847.841796875
7777,46,0.022359172503153484,0.012987625785171986,0.9466174020000153,1847.841796875
7777,47,0.023145925460590258,0.013789265416562557,0.9622561669999641,1847.841796875
7777,48,0.023230381309986115,0.015625551342964172,0.9803508630000124,1847.841796875
7777,49,0.021051373332738876,0.012313532643020153,0.9618917739999233,1847.841796875
7777,50,0.021203257246977754,0.012390179559588432,0.9511549830000376,1847.841796875
7777,51,0.01950622018840578,0.0130176255479455,0.9379298920000565,1847.841796875
7777,52,0.018455834955804877,0.01369631290435791,0.9595044599999483,1847.841796875
7777,53,0.018425169297390513,0.01246070396155119,0.9705803100000594,1847.841796875
7777,54,0.018627726576394506,0.012710459530353546,0.9690184440000849,1847.841796875
7777,55,0.016823506603638332,0.012536409310996532,0.9831438060000437,1847.841796875
7777,56,0.01619043118423886,0.011996404267847538,0.9549895299999207,1847.841796875
7777,57,0.018207088630232546,0.013409730978310108,0.9536560239999972,1847.841796875
7777,58,0.016195790893915627,0.013335095718502998,0.9732480509999277,1847.841796875
7777,59,0.015820272266864777,0.011861101724207401,0.9599448830000483,1847.841796875
7777,60,0.015121287976702055,0.011940590105950832,0.9577438259999553,1847.841796875
7777,61,0.014921401782582203,0.011874346993863583,0.977406889000008,1847.841796875
7777,62,0.014687637177606424,0.012273997999727726,0.9535234329999867,1847.841796875
7777,63,0.013899295694298215,0.012417337857186794,0.9752542559999711,1847.841796875
7777,64,0.014383576810359955,0.012733218260109425,0.9584672810000257,1847.841796875
7777,65,0.01548709880767597,0.011762863025069237,0.9638676659999419,1847.841796875
7777,66,0.012665440794080496,0.011471492238342762,0.95875095100007,1847.841796875
7777,67,0.013231613569789462,0.01211098674684763,0.9524581750000607,1847.841796875
7777,68,0.01238185389795237,0.011766479350626469,0.9609684399999878,1847.841796875
7777,69,0.01146796697543727,0.012095212936401367,0.9582898779999596,1847.841796875
7777,70,0.01135265858223041,0.011941480450332165,0.9767773620000071,1847.841796875
7777,71,0.013371202473839125,0.011410143226385117,0.9744991830000345,1847.841796875
7777,72,0.012079603504389524,0.012445399537682533,0.9639591060000612,1847.841796875
7777,73,0.010527887381613255,0.011219074949622154,0.954993337000019,1847.841796875
7777,74,0.010468308813869953,0.011271694675087929,0.9455742690000761,1847.841796875
7777,75,0.01034342104362117,0.010986605659127235,0.9582157390000248,1847.841796875
7777,76,0.0107365433488869,0.011359252966940403,0.9607620700001007,1847.841796875
7777,77,0.009773254446271393,0.011452671140432358,0.9656131439999172,1847.841796875
7777,78,0.01017295530376335,0.011580810882151127,0.9630894040000157,1847.841796875
7777,79,0.008601637453668647,0.012683195993304253,0.960202124000034,1847.841796875
7777,80,0.008485574016554488,0.01195183303207159,0.9447694740000543,1847.841796875
