seed,epoch,loss,delta_mae,absolute_mae,seconds,peak_gpu_mib
123,56,0.008337564382921247,0.008107410449865711,0.008699020743370056,2.636962699000037,1897.60302734375
123,57,0.009367905694114812,0.00920158584838191,0.010419638752937317,2.622159441000008,1897.60302734375
123,58,0.008853928898187244,0.007300860277027823,0.008732593655586242,2.709593431999906,1897.60302734375
123,59,0.006195034735890872,0.008664617943577469,0.00897545337677002,2.650576469999919,1897.60302734375
123,60,0.005971607409746331,0.007853385897469707,0.008515632152557373,2.653054773000008,1897.60302734375
123,61,0.0063884561087059625,0.008059628567061737,0.00845484972000122,2.6405156969999553,1897.60302734375
123,62,0.006491008639226065,0.007725324740167707,0.00847148299217224,2.6727386310000156,1897.60302734375
123,63,0.006518819602206349,0.007634657247981522,0.00925688087940216,2.714202247000003,1897.60302734375
123,64,0.006388995344476665,0.00673914268380031,0.00776094138622284,2.67661995200001,1897.60302734375
123,65,0.00671853479819701,0.009217394986189903,0.010434163808822632,2.6530498799999123,1897.60302734375
123,66,0.00631354606765158,0.007253812614217168,0.008787051439285279,2.6915302909999355,1897.60302734375
123,67,0.005744206609533113,0.006663676658135955,0.009179388284683227,2.7106324200000245,1897.60302734375
123,68,0.005267678883255404,0.0075273736263625326,0.008209070563316346,2.6152975489999335,1897.60302734375
123,69,0.005589333171134486,0.0064464177284389735,0.006716831922531128,2.6595250550000173,1897.60302734375
123,70,0.00550885995685616,0.008731909908237866,0.008667844533920287,2.664459471999976,1897.60302734375
123,71,0.006221067091888364,0.0077613538457080725,0.009197508096694946,2.640812131999951,1897.60302734375
123,72,0.007186544566031764,0.00871927991785924,0.010287801027297974,2.664201219000006,1897.60302734375
123,73,0.00587006304960917,0.008716739749070257,0.008602771162986755,2.6132822460000398,1897.60302734375
123,74,0.006162318455822328,0.007274137556669303,0.007716501355171204,2.666683959000011,1897.60302734375
123,75,0.005559636882561094,0.006614686568500474,0.006859355568885803,2.609060645999989,1897.60302734375
123,76,0.005405899698791259,0.006904454825271387,0.007420569658279419,2.649205093999967,1897.60302734375
123,77,0.004164054140667705,0.007039922499097883,0.008627948164939881,2.6687781070000938,1897.60302734375
123,78,0.005705390440519242,0.008958789014432113,0.009006186723709106,2.6636365279999836,1897.60302734375
123,79,0.004659895744065151,0.006602329485831433,0.007298046350479126,2.6302747389999013,1897.60302734375
123,80,0.00425185268635259,0.007500109186576082,0.00841059923171997,2.649828171999957,1897.60302734375
2026,1,0.2828286342761096,0.0508157393388683,0.13827341079711913,2.7517164480000247,1897.60302734375
2026,2,0.21845519279732423,0.046109672787133606,0.11414811313152314,2.878147432999981,1897.60302734375
2026,3,0.1922237241969389,0.04374595313227474,0.10108163952827454,2.7055431769999814,1897.60302734375
2026,4,0.16774447963518255,0.043125047373978306,0.09359443545341492,2.6185872109999764,1897.60302734375
2026,5,0.14103389049277587,0.030096329880179837,0.07499680638313294,2.6547919649999585,1897.60302734375
2026,6,0.11796024266411276,0.02842613965884084,0.06826798498630524,2.651819295999985,1897.60302734375
2026,7,0.10178405923001907,0.02674781488836743,0.059193724393844606,2.670780131000015,1897.60302734375
2026,8,0.08898928805309184,0.022680548411690326,0.049796170592308044,2.682611148000092,1897.60302734375
2026,9,0.07805141149198308,0.02123144562181551,0.041947047114372256,2.643873550999956,1897.60302734375
2026,10,0.06957010223585017,0.01703573172848337,0.03709069907665253,2.617174822000038,1897.60302734375
2026,11,0.06042664432350327,0.018071869302075355,0.042017958760261535,2.601844028999949,1897.60302734375
2026,12,0.058389482471872776,0.018285087791737167,0.03490252256393433,2.652616400999932,1897.60302734375
2026,13,0.053690066013266056,0.016041283727390693,0.026914528012275694,2.631981466999946,1897.60302734375
2026,14,0.0408401198904304,0.014098798493505456,0.023119645714759825,2.7231158199999754,1897.60302734375
2026,15,0.03279533374178059,0.013596604143385775,0.019351122975349425,2.666122984000026,1897.60302734375
2026,16,0.028937451541423798,0.01340809889123193,0.01780510723590851,2.683092923000004,1897.60302734375
2026,17,0.02605516282731996,0.012326315118116327,0.017832657694816588,2.709736686000042,1897.60302734375
2026,18,0.02316505664630848,0.013327388440375216,0.014476664066314697,2.6248225609999736,1897.60302734375
2026,19,0.0223584284677225,0.012255929290022323,0.014796272516250611,2.679972109000005,1897.60302734375
2026,20,0.019584946115227306,0.01443035047884223,0.014432169198989868,2.7049143929999673,1897.60302734375
2026,21,0.019364089485915267,0.012511579689889913,0.015672850608825683,2.733156076,1897.60302734375
2026,22,0.0161613325095352,0.012019438937641099,0.012322028875350952,2.6933340490001,1897.60302734375
2026,23,0.01390631973524304,0.011275847161305136,0.01255650281906128,2.6315249339999127,1897.60302734375
2026,24,0.013853075338856262,0.010134451697776967,0.010620189905166626,2.6817462929999465,1897.60302734375
2026,25,0.014499064151416807,0.01095908596907975,0.012320343255996704,2.669939764999981,1897.60302734375
2026,26,0.012937830295413733,0.012376381460053381,0.014698529243469238,2.6658679449999454,1897.60302734375
2026,27,0.013006581240059698,0.00918029710646806,0.009926669001579284,2.6737244820000114,1897.60302734375
2026,28,0.010325271197978188,0.009265882536419667,0.01100329875946045,2.6590330239999957,1897.60302734375
2026,29,0.009953335228869143,0.010976991366005677,0.0116376394033432,2.638383038000029,1897.60302734375
2026,30,0.008772766847601709,0.008699072487652303,0.009647576212882996,2.7060487200000125,1897.60302734375
2026,31,0.007943755371824783,0.008198586943181,0.009256027340888977,2.62850266800001,1897.60302734375
2026,32,0.0077422056621050134,0.008429741948712035,0.008670387268066406,2.6996243590000404,1897.60302734375
2026,33,0.006970266893725185,0.007906098099774682,0.007857155203819275,2.7525449310001022,1897.60302734375
2026,34,0.007325286237413392,0.008779959763633088,0.009725188612937927,2.648994327999958,1897.60302734375
2026,35,0.007432022597640753,0.00874536479197559,0.009844626188278199,2.636787905999995,1897.60302734375
2026,36,0.006507095935590127,0.008591486023506149,0.008665618300437928,2.6618301139999403,1897.60302734375
2026,37,0.005977049127549809,0.007924083952166256,0.00880591630935669,2.6430551440000727,1897.60302734375
2026,38,0.0076323458924889565,0.008299558114085812,0.011025210618972778,2.723673536999968,1897.60302734375
2026,39,0.007151951465536566,0.007620568015845493,0.009412535429000855,2.766108433999989,1897.60302734375
2026,40,0.005896446418345851,0.007905617948999862,0.009245607852935791,2.7318005239999366,1897.60302734375
2026,41,0.005485315724988194,0.007466314418707043,0.008825993537902832,2.699647665000043,1897.60302734375
2026,42,0.005005008431480211,0.00822248834592756,0.008217385411262513,2.6803444789999276,1897.60302734375
2026,43,0.00442429182722288,0.00643210796668427,0.007453428506851196,2.684005371000012,1897.60302734375
2026,44,0.0038889973314807694,0.007261905929190107,0.007401189208030701,2.6720029660000364,1897.60302734375
2026,45,0.003922125119168092,0.006173572367115412,0.007251365780830383,2.6906121980000535,1897.60302734375
2026,46,0.004715422195765902,0.006651365523503046,0.00853559672832489,2.61533034699994,1897.60302734375
2026,47,0.005716223735362291,0.007160451060262858,0.009915705323219299,2.7008276900000965,1897.60302734375
2026,48,0.006028963691171478,0.00667360500592622,0.009245632290840149,2.624558142000069,1897.60302734375
2026,49,0.00443683668751927,0.006332996503915638,0.00774665117263794,2.63734535399999,1897.60302734375
2026,50,0.004110587569063201,0.007679706468479708,0.008103704452514649,2.6541427170000134,1897.60302734375
2026,51,0.004281704094918335,0.0078977326178574,0.00939757227897644,2.678738070999998,1897.60302734375
2026,52,0.003808576038435978,0.006360948353540152,0.007268511056900025,2.6959218669999245,1897.60302734375
2026,53,0.0037687302169883076,0.006440210843866225,0.007346779108047485,2.671853730999942,1897.60302734375
2026,54,0.0036253032671725925,0.006157934091879725,0.006041402816772461,2.662339566000014,1897.60302734375
2026,55,0.003051176167312352,0.006791015562776011,0.00762472927570343,2.773366901999907,1897.60302734375
2026,56,0.002834260854048326,0.006764196907170117,0.008358353972434998,2.7451140320000604,1897.60302734375
2026,57,0.003942394793471869,0.007133968556590844,0.0070127278566360475,2.7639238870000327,1897.60302734375
2026,58,0.003835327909601962,0.008758877010841389,0.008294415473937989,2.77715630900002,1897.60302734375
2026,59,0.004979515502996305,0.006770243385544745,0.007437090873718261,2.745340734000024,1897.60302734375
2026,60,0.004008785068221828,0.006639781047706492,0.008423355221748353,2.740032208999992,1897.60302734375
2026,61,0.0029702747980242267,0.006298965907772072,0.006863257288932801,2.8207894569999326,1897.60302734375
2026,62,0.002848100519793875,0.005786117363459198,0.006769214272499085,2.8219003849999353,1897.60302734375
2026,63,0.0026946015628602576,0.006041700791029143,0.007706234455108643,2.7255918250000377,1897.60302734375
2026,64,0.003119815551840207,0.005816785270726541,0.0065349465608596806,2.79526880800006,1897.60302734375
2026,65,0.003976396545219947,0.0060468192730331796,0.009103741645812988,2.765693037999995,1897.60302734375
2026,66,0.004187877043424284,0.0064683776738820595,0.009027642607688903,2.8153846530000237,1897.60302734375
2026,67,0.004428780569201883,0.007393890033126809,0.008255335688591003,2.7521522789999153,1897.60302734375
2026,68,0.004229238010285532,0.006591194506036117,0.00902387797832489,2.754797374000077,1897.60302734375
2026,69,0.004306072232258671,0.00518547986925114,0.0071140086650848386,2.7569642340000655,1897.60302734375
2026,70,0.003158465089440784,0.006022416334308218,0.006452143788337707,2.7201198660000045,1897.60302734375
2026,71,0.002341784516294651,0.005270835611445364,0.007971125841140746,2.7515974559998995,1897.60302734375
2026,72,0.003426376908250591,0.005716789664293173,0.006995612382888794,2.726956787000063,1897.60302734375
2026,73,0.002666751326828757,0.005400826709228567,0.005988742709159851,2.7948412210000697,1897.60302734375
2026,74,0.0020724251071977265,0.005619236410129815,0.0060356599092483525,2.701630504000036,1897.60302734375
2026,75,0.0020195100257885366,0.005673854615888558,0.006700846552848816,2.715981240000019,1897.60302734375
2026,76,0.002477371722788495,0.006085306932945968,0.0059353065490722655,2.699012372000084,1897.60302734375
2026,77,0.0023267340010908596,0.0054240805571316745,0.006821646094322204,2.7558035160000145,1897.60302734375
2026,78,0.0021915144615751855,0.005343596982420422,0.006347073316574097,2.7500520380000353,1897.60302734375
2026,79,0.001935212770203019,0.005129857242864091,0.006943650245666504,2.6995592639999586,1897.60302734375
2026,80,0.0017916377264020197,0.004923574256681604,0.005467777848243713,2.724054100000103,1897.60302734375
3407,1,0.2524986398570678,0.055293366351397706,0.13760722696781158,2.8547893390000354,1897.60302734375
3407,2,0.21595027516869938,0.05035529273620341,0.11896115481853485,2.6939595989999816,1897.60302734375
3407,3,0.19242475137991064,0.046590855088984424,0.10902694344520569,2.637814261000017,1897.60302734375
3407,4,0.16579373838270411,0.04120363522335538,0.09271940350532532,2.6953989280000314,1897.60302734375
3407,5,0.1521524528370184,0.03849074293742888,0.08754753291606904,2.63788067400003,1897.60302734375
3407,6,0.14222474089440176,0.03932126222262013,0.07636041224002837,2.6511489900000242,1897.60302734375
3407,7,0.1279275307760519,0.036583221783512275,0.0694884443283081,2.713039201000015,1897.60302734375
3407,8,0.1130406330613529,0.031158261579694226,0.0626955544948578,2.6829524770000717,1897.60302734375
3407,9,0.10320802558870877,0.029142367123859002,0.057666568160057066,2.692745825999964,1897.60302734375
3407,10,0.09199681790436015,0.025139447479159572,0.047581103444099423,2.639245939000034,1897.60302734375
3407,11,0.08447134494781494,0.02951783034323853,0.05266146242618561,2.7018486590000066,1897.60302734375
3407,12,0.07845958585248274,0.02316536974190967,0.036010723114013675,2.6868804719999844,1897.60302734375
3407,13,0.06712008552516208,0.020219101683032932,0.034214189052581785,2.6912936729999046,1897.60302734375
3407,14,0.05991253169143901,0.020523948470145114,0.028953086137771606,2.62326700899996,1897.60302734375
3407,15,0.05580567809588769,0.020188657343096564,0.0280461061000824,2.666845627999919,1897.60302734375
3407,16,0.04934582289527444,0.018644781537259406,0.025010608434677124,2.6498705040000914,1897.60302734375
3407,17,0.04499872379443225,0.01737583600101061,0.02150133192539215,2.7204894749999085,1897.60302734375
3407,18,0.04142499923267785,0.01738306226441637,0.020883198380470275,2.662714660000006,1897.60302734375
3407,19,0.042264076607192266,0.015611844380837283,0.018549553751945495,2.6574790579999217,1897.60302734375
3407,20,0.03921031973817769,0.015269532044767402,0.017877974510192872,2.646571365,1897.60302734375
3407,21,0.03240609607275795,0.01819508254644461,0.02274717330932617,2.695196362000047,1897.60302734375
3407,22,0.02973191472975647,0.014263541201362386,0.016837526559829712,2.6654066620000094,1897.60302734375
3407,23,0.027642212150728002,0.01352109410414414,0.016606022715568543,2.6079009210000095,1897.60302734375
3407,24,0.026495520792463246,0.014044693751493469,0.017642610669136048,2.6844164300000557,1897.60302734375
3407,25,0.023825347204418743,0.013412595915142447,0.014538729786872864,2.6628716500000564,1897.60302734375
3407,26,0.02225525490939617,0.013259283606312238,0.015204703807830811,2.6830836819999604,1897.60302734375
3407,27,0.021172462962567806,0.011167384615400806,0.013337900638580322,2.662625182999932,1897.60302734375
3407,28,0.017596932237639147,0.01806825074061635,0.0200698322057724,2.6927307370000335,1897.60302734375
3407,29,0.022150281488018876,0.015828870340628784,0.0152892005443573,2.6346995679999736,1897.60302734375
3407,30,0.016675203983836314,0.01154185291728936,0.012969288229942321,2.628558317999932,1897.60302734375
3407,31,0.014847828568342854,0.009862166978709865,0.012029376029968262,2.6284249860000273,1897.60302734375
3407,32,0.012972733115448672,0.010105803440092131,0.01116328477859497,2.62835293299986,1897.60302734375
3407,33,0.011100954841822386,0.009123161377501673,0.010253543853759766,2.6753656549999505,1897.60302734375
3407,34,0.010375523035798003,0.010352967373037245,0.012021152377128601,2.624613597000007,1897.60302734375
3407,35,0.009475152172586498,0.009980792960996042,0.011645980477333069,2.6559432039998683,1897.60302734375
3407,36,0.010025601614924037,0.01169433306029532,0.011986533403396607,2.5910295099999985,1897.60302734375
3407,37,0.01080991919426357,0.00912711538199801,0.010049738883972169,2.6791520030001266,1897.60302734375
3407,38,0.008806006243342863,0.009175117002159823,0.010209269523620605,2.667563168000015,1897.60302734375
3407,39,0.009676340885241242,0.009967872070992598,0.010177707672119141,2.6644101169999885,1897.60302734375
3407,40,0.009504864019725253,0.009101742828206624,0.012005152702331543,2.703182183000081,1897.60302734375
3407,41,0.009011433733736767,0.008879676622527768,0.010068472027778625,2.6863556920000065,1897.60302734375
3407,42,0.00856788716662456,0.008388681533979252,0.008608571887016296,2.6599698080001417,1897.60302734375
3407,43,0.008676893625627546,0.008985488532634917,0.009657100439071656,2.6531995760001337,1897.60302734375
3407,44,0.006451586685965166,0.007637738516496029,0.00869584858417511,2.683941492000031,1897.60302734375
3407,45,0.006278892088791027,0.0072832471952824565,0.008447497487068176,2.681045124999855,1897.60302734375
3407,46,0.007306333220399478,0.008013188597396947,0.00974027931690216,2.70963056100004,1897.60302734375
3407,47,0.006794493207160164,0.008335706307552754,0.010523778200149537,2.629536051000059,1897.60302734375
3407,48,0.006057607516755953,0.008041594004025683,0.008473384976387024,2.6540900590000547,1897.60302734375
3407,49,0.00639374487047248,0.008919472660054453,0.01125937581062317,2.6358439369998905,1897.60302734375
